1.504689e+06,2.506923e+04,1.107851e+04,2.625970e+05
1.494698e+06,2.547161e+04,1.117598e+04,2.627245e+05
1.470690e+06,2.563331e+04,1.119305e+04,2.666517e+05
1.517460e+06,2.558752e+04,1.110293e+04,2.667769e+05
1.537271e+06,2.497903e+04,1.093578e+04,2.640318e+05
1.600062e+06,2.513210e+04,1.106531e+04,2.605009e+05
1.585192e+06,2.547019e+04,1.148271e+04,2.659271e+05
1.577128e+06,2.493449e+04,1.159523e+04,2.607548e+05
