# Generated at: 2025-11-13 10:21
time_index,step,operation,elapsed_ms,stock_0_mut_ty_log2,stock_1_mut_ty_log2,stock_2_mut_ty_log2,stock_3_mut_ty_log2,stock_4_mut_ty_log2,stock_5_mut_ty_log2,stock_6_mut_ty_log2,stock_7_mut_ty_log2,stock_8_mut_ty_log2,stock_9_mut_ty_log2,stock_10_mut_ty_log2,stock_11_mut_ty_log2,stock_12_mut_ty_log2,stock_13_mut_ty_log2,stock_14_mut_ty_log2,stock_15_mut_ty_log2,stock_16_mut_ty_log2,stock_17_mut_ty_log2,stock_18_mut_ty_log2,stock_19_mut_ty_log2,stock_20_mut_ty_log2,stock_21_mut_ty_log2,stock_22_mut_ty_log2,stock_23_mut_ty_log2,stock_24_mut_ty_log2,stock_25_mut_ty_log2,stock_26_mut_ty_log2,stock_27_mut_ty_log2,stock_28_mut_ty_log2,stock_29_mut_ty_log2,stock_30_mut_ty_log2,stock_31_mut_ty_log2,stock_32_mut_ty_log2,stock_33_mut_ty_log2,stock_34_mut_ty_log2,stock_35_mut_ty_log2,stock_36_mut_ty_log2,stock_37_mut_ty_log2,stock_38_mut_ty_log2,stock_39_mut_ty_log2,stock_40_mut_ty_log2,stock_41_mut_ty_log2,stock_42_mut_ty_log2,stock_43_mut_ty_log2,stock_44_mut_ty_log2,stock_45_mut_ty_log2,stock_46_mut_ty_log2,stock_47_mut_ty_log2,stock_48_mut_ty_log2,stock_49_mut_ty_log2,stock_50_mut_ty_log2,stock_51_mut_ty_log2,stock_52_mut_ty_log2,stock_53_mut_ty_log2,stock_54_mut_ty_log2,stock_55_mut_ty_log2,stock_56_mut_ty_log2,stock_57_mut_ty_log2,stock_58_mut_ty_log2,stock_59_mut_ty_log2,stock_60_mut_ty_log2,stock_61_mut_ty_log2,stock_62_mut_ty_log2,stock_63_mut_ty_log2,stock_64_mut_ty_log2,stock_65_mut_ty_log2,stock_66_mut_ty_log2,stock_67_mut_ty_log2,stock_68_mut_ty_log2,stock_69_mut_ty_log2,stock_70_mut_ty_log2,stock_71_mut_ty_log2,stock_72_mut_ty_log2,stock_73_mut_ty_log2,stock_74_mut_ty_log2,stock_75_mut_ty_log2,stock_76_mut_ty_log2,stock_77_mut_ty_log2,stock_78_mut_ty_log2,stock_79_mut_ty_log2,stock_80_mut_ty_log2,stock_81_mut_ty_log2,stock_82_mut_ty_log2,stock_83_mut_ty_log2,stock_84_mut_ty_log2,stock_85_mut_ty_log2,stock_86_mut_ty_log2,stock_87_mut_ty_log2,stock_88_mut_ty_log2,stock_89_mut_ty_log2,stock_90_mut_ty_log2,stock_91_mut_ty_log2,stock_92_mut_ty_log2,stock_93_mut_ty_log2,stock_94_mut_ty_log2,stock_95_mut_ty_log2,stock_96_mut_ty_log2,stock_97_mut_ty_log2,stock_98_mut_ty_log2,stock_99_mut_ty_log2,stock_100_mut_ty_log2,stock_101_mut_ty_log2,stock_102_mut_ty_log2,stock_103_mut_ty_log2,stock_104_mut_ty_log2,stock_105_mut_ty_log2,stock_106_mut_ty_log2,stock_107_mut_ty_log2,stock_108_mut_ty_log2,stock_109_mut_ty_log2,stock_110_mut_ty_log2,stock_111_mut_ty_log2,stock_112_mut_ty_log2,stock_113_mut_ty_log2,stock_114_mut_ty_log2,stock_115_mut_ty_log2,stock_116_mut_ty_log2,stock_117_mut_ty_log2,stock_118_mut_ty_log2,stock_119_mut_ty_log2,stock_120_mut_ty_log2,stock_121_mut_ty_log2,stock_122_mut_ty_log2,stock_123_mut_ty_log2,stock_124_mut_ty_log2,stock_125_mut_ty_log2,stock_126_mut_ty_log2,stock_127_mut_ty_log2,stock_128_mut_ty_log2,stock_129_mut_ty_log2,stock_130_mut_ty_log2,stock_131_mut_ty_log2,stock_132_mut_ty_log2,stock_133_mut_ty_log2,stock_134_mut_ty_log2,stock_135_mut_ty_log2,stock_136_mut_ty_log2,stock_137_mut_ty_log2,stock_138_mut_ty_log2,stock_139_mut_ty_log2,stock_140_mut_ty_log2,stock_141_mut_ty_log2,stock_142_mut_ty_log2,stock_143_mut_ty_log2,stock_144_mut_ty_log2,stock_145_mut_ty_log2,stock_146_mut_ty_log2,stock_147_mut_ty_log2,stock_148_mut_ty_log2,stock_149_mut_ty_log2,stock_150_mut_ty_log2,stock_151_mut_ty_log2,stock_152_mut_ty_log2,stock_153_mut_ty_log2,stock_154_mut_ty_log2,stock_155_mut_ty_log2,stock_156_mut_ty_log2,stock_157_mut_ty_log2,stock_158_mut_ty_log2,stock_159_mut_ty_log2,stock_160_mut_ty_log2,stock_161_mut_ty_log2,stock_162_mut_ty_log2,stock_163_mut_ty_log2,stock_164_mut_ty_log2,stock_165_mut_ty_log2,stock_166_mut_ty_log2,stock_167_mut_ty_log2,stock_168_mut_ty_log2,stock_169_mut_ty_log2,stock_170_mut_ty_log2,stock_171_mut_ty_log2,stock_172_mut_ty_log2,stock_173_mut_ty_log2,stock_174_mut_ty_log2,stock_175_mut_ty_log2,stock_176_mut_ty_log2,stock_177_mut_ty_log2,stock_178_mut_ty_log2,stock_179_mut_ty_log2,stock_180_mut_ty_log2,stock_181_mut_ty_log2,stock_182_mut_ty_log2,stock_183_mut_ty_log2,stock_184_mut_ty_log2,stock_185_mut_ty_log2,stock_186_mut_ty_log2,stock_187_mut_ty_log2,stock_188_mut_ty_log2,stock_189_mut_ty_log2,stock_190_mut_ty_log2,stock_191_mut_ty_log2,stock_192_mut_ty_log2,stock_193_mut_ty_log2,stock_194_mut_ty_log2,stock_195_mut_ty_log2,stock_196_mut_ty_log2,stock_197_mut_ty_log2,stock_198_mut_ty_log2,stock_199_mut_ty_log2,stock_200_mut_ty_log2,stock_201_mut_ty_log2,stock_202_mut_ty_log2,stock_203_mut_ty_log2,stock_204_mut_ty_log2,stock_205_mut_ty_log2,stock_206_mut_ty_log2,stock_207_mut_ty_log2,stock_208_mut_ty_log2,stock_209_mut_ty_log2,stock_210_mut_ty_log2,stock_211_mut_ty_log2,stock_212_mut_ty_log2,stock_213_mut_ty_log2,stock_214_mut_ty_log2,stock_215_mut_ty_log2,stock_216_mut_ty_log2,stock_217_mut_ty_log2,stock_218_mut_ty_log2,stock_219_mut_ty_log2,stock_220_mut_ty_log2,stock_221_mut_ty_log2,stock_222_mut_ty_log2,stock_223_mut_ty_log2,stock_224_mut_ty_log2,stock_225_mut_ty_log2,stock_226_mut_ty_log2,stock_227_mut_ty_log2,stock_228_mut_ty_log2,stock_229_mut_ty_log2,stock_230_mut_ty_log2,stock_231_mut_ty_log2,stock_232_mut_ty_log2,stock_233_mut_ty_log2,stock_234_mut_ty_log2,stock_235_mut_ty_log2,stock_236_mut_ty_log2,stock_237_mut_ty_log2,stock_238_mut_ty_log2,stock_239_mut_ty_log2,stock_240_mut_ty_log2,stock_241_mut_ty_log2,stock_242_mut_ty_log2,stock_243_mut_ty_log2,stock_244_mut_ty_log2,stock_245_mut_ty_log2,stock_246_mut_ty_log2,stock_247_mut_ty_log2,stock_248_mut_ty_log2,stock_249_mut_ty_log2,stock_250_mut_ty_log2,stock_251_mut_ty_log2,stock_252_mut_ty_log2,stock_253_mut_ty_log2,stock_254_mut_ty_log2,stock_255_mut_ty_log2,stock_256_mut_ty_log2,stock_257_mut_ty_log2,stock_258_mut_ty_log2,stock_259_mut_ty_log2,stock_260_mut_ty_log2,stock_261_mut_ty_log2,stock_262_mut_ty_log2,stock_263_mut_ty_log2,stock_264_mut_ty_log2,stock_265_mut_ty_log2,stock_266_mut_ty_log2,stock_267_mut_ty_log2,stock_268_mut_ty_log2,stock_269_mut_ty_log2,stock_270_mut_ty_log2,stock_271_mut_ty_log2,stock_272_mut_ty_log2,stock_273_mut_ty_log2,stock_274_mut_ty_log2,stock_275_mut_ty_log2,stock_276_mut_ty_log2,stock_277_mut_ty_log2,stock_278_mut_ty_log2,stock_279_mut_ty_log2,stock_280_mut_ty_log2,stock_281_mut_ty_log2,stock_282_mut_ty_log2,stock_283_mut_ty_log2,stock_284_mut_ty_log2,stock_285_mut_ty_log2,stock_286_mut_ty_log2,stock_287_mut_ty_log2,stock_288_mut_ty_log2,stock_289_mut_ty_log2,stock_290_mut_ty_log2,stock_291_mut_ty_log2,stock_292_mut_ty_log2,stock_293_mut_ty_log2,stock_294_mut_ty_log2,stock_295_mut_ty_log2,stock_296_mut_ty_log2,stock_297_mut_ty_log2,stock_298_mut_ty_log2,stock_299_mut_ty_log2
39,0,init,3.563,0.347625,-0.456272,0.648320,-0.414583,0.691877,-0.921291,0.307275,-0.808222,-0.683141,-0.860008,-0.247516,-0.584960,-0.648664,-0.710004,0.256622,-0.849771,0.134052,-0.730776,0.665436,-0.748848,-0.706797,0.753222,0.042987,-0.631761,0.790779,-0.197977,-0.608940,-0.306826,0.045369,-0.544102,-0.561862,-0.915952,0.891781,-0.157466,-0.412870,-0.810410,0.707226,0.824581,0.533451,-0.083270,0.463619,-0.246127,-0.114035,0.607445,-0.821783,0.332109,0.828883,-0.595451,-0.712286,0.795078,-0.718813,-0.185729,-0.211130,0.492335,-0.122746,0.900249,0.527002,-0.367646,0.583093,-0.671628,-0.743150,-0.469918,-0.284709,0.779843,0.482953,0.082195,-0.148229,0.623325,-0.555751,0.604307,0.623757,-0.338029,0.263440,-0.555295,-0.995006,0.418260,-0.423591,0.002510,0.622013,0.091033,-0.864304,-0.076038,0.761504,0.585588,-0.476492,-0.969347,-0.498457,0.582159,0.205767,-0.219314,0.941675,0.060671,0.996784,0.079097,0.806307,0.354793,-0.396193,0.859674,-0.099812,-0.409919,-0.551766,0.620121,-0.156590,0.877678,0.620013,0.980541,-0.192538,0.434270,-0.903139,0.630550,0.005576,-0.219979,-0.368163,0.219295,-0.149548,0.840602,-0.441890,0.095332,0.763857,0.257109,0.744593,-0.863121,0.220440,0.931115,0.703757,0.746694,0.466121,-0.139708,0.424883,-0.532346,-0.571650,0.420999,-0.351195,-0.941986,-0.405049,0.008811,0.036371,0.103501,0.234979,-0.439138,-0.591888,-0.568681,0.354484,-0.965146,-0.549755,0.282564,-0.276913,-0.148727,-0.852184,-0.660652,-0.462627,-0.516258,0.650508,-0.030198,0.107568,-0.649497,-0.372536,0.754651,0.035185,-0.297201,0.007763,-0.294202,0.962103,-0.792606,0.740001,0.076032,-0.405945,0.899877,0.712030,-0.297348,0.681702,-0.707683,0.268281,0.406778,0.565744,-0.976625,-0.706137,-0.250487,0.483798,0.887225,-0.783079,-0.391099,0.099553,0.065358,0.787198,-0.896489,-0.101958,-0.254800,-0.714588,-0.858679,0.267798,0.124570,0.648894,-0.897682,-0.757593,0.590617,-0.274235,0.058372,0.816387,0.138085,0.595504,0.116962,-0.061787,0.323307,-0.234338,-0.870686,-0.341200,0.786704,0.173634,-0.670893,-0.447433,-0.584894,-0.378194,-0.531419,0.615496,0.184547,-0.889253,-0.768128,0.734597,-0.313487,-0.738723,-0.357139,0.230421,-0.640066,0.834403,0.263159,-0.473292,0.541146,0.854810,-0.853061,0.015231,0.103164,0.162887,-0.011180,-0.858443,-0.225596,-0.114200,-0.675184,0.979051,0.786158,0.763210,0.846557,0.396370,0.293180,-0.583688,0.487079,0.600007,0.744152,0.160832,-0.197872,-0.450206,0.066508,-0.160552,-0.178411,0.387350,-0.215126,0.720541,-0.818080,0.980303,-0.940800,0.037141,-0.690546,-0.750087,0.753247,-0.887582,-0.696041,-0.020040,-0.670110,-0.630597,0.363303,-0.658111,-0.594032,0.897176,0.339442,-0.057314,-0.646427,0.419444,0.376062,0.648001,0.429087,-0.895868,0.942252,0.975025,-0.953346,-0.036748,0.954550,0.217219,0.377648,0.721766,0.933925,-0.883156,0.710375,0.094062,0.352807,-0.413494,-0.300346,-0.951246,0.838352,0.980176,0.471947
41,1,update,474.250,0.347625,-0.456272,0.166785,-0.414583,0.691877,-0.921291,0.781317,-0.808222,-0.683141,-0.860008,-0.247516,-0.584960,-0.661087,-0.294379,-0.110840,-0.849771,-0.226498,-0.730776,0.665436,-0.748848,-0.706797,0.753222,0.042987,-0.631761,0.790779,-0.197977,-0.608940,0.920245,0.045369,-0.544102,-0.561862,-0.915952,0.891781,-0.157466,-0.412870,-0.483062,0.707226,0.824581,0.533451,-0.083270,0.463619,-0.246127,-0.114035,0.607445,-0.821783,0.332109,0.828883,-0.595451,-0.712286,0.795078,-0.718813,-0.185729,-0.211130,0.492335,0.000487,0.977419,0.527002,-0.367646,0.583093,-0.671628,0.414469,-0.469918,-0.284709,0.779843,0.482953,-0.397278,-0.148229,0.623325,-0.555751,0.830376,0.623757,-0.338029,0.263440,-0.555295,-0.092015,0.418260,-0.712495,0.002510,0.622013,0.091033,-0.864304,-0.891166,0.719495,0.585588,-0.476492,-0.417633,-0.498457,0.582159,0.205767,-0.219314,0.941675,0.540206,0.996784,0.079097,0.806307,0.354793,-0.072005,0.859674,-0.099812,-0.409919,-0.551766,0.620121,0.125640,0.966184,0.620013,0.980541,-0.192538,0.434270,-0.903139,-0.231515,0.005576,-0.219979,-0.368163,-0.210075,-0.149548,0.860981,-0.441890,0.095332,0.763857,-0.996564,0.744593,-0.863121,0.237384,0.559768,0.639036,0.614819,-0.060704,-0.942570,0.424883,-0.532346,-0.571650,0.420999,-0.302219,-0.941986,-0.482673,0.079677,0.036371,0.103501,0.386617,-0.034827,-0.591888,0.496715,0.354484,-0.965146,-0.549755,0.282564,-0.231095,-0.148727,-0.852184,-0.660652,-0.462627,-0.516258,0.827796,-0.437792,0.107568,-0.649497,-0.372536,0.754651,0.035185,-0.272352,0.021366,-0.294202,0.962103,-0.792606,0.595230,-0.262029,-0.405945,0.899877,0.192579,0.013297,0.161636,-0.402342,-0.150553,0.406778,0.072754,-0.768011,-0.706137,-0.250487,0.483798,0.887225,-0.903277,-0.391099,0.099553,-0.125586,0.787198,0.240100,-0.101958,-0.254800,-0.714588,-0.858679,0.267798,0.124570,0.648894,-0.897682,-0.757593,0.590617,-0.274235,0.274087,0.816387,0.138085,0.595504,-0.067382,-0.522141,0.323307,-0.699373,-0.870686,-0.341200,0.614572,0.425216,-0.070026,-0.447433,-0.584894,-0.378194,-0.531419,-0.802859,0.184547,-0.986246,-0.619040,0.734597,-0.313487,-0.738723,-0.357139,0.230421,-0.640066,0.834403,0.017065,0.084477,-0.462245,0.834310,-0.853061,0.015231,-0.053214,0.162887,-0.011180,-0.864685,0.457652,-0.114200,-0.675184,0.979051,0.786158,0.620088,0.384505,-0.331435,0.293180,-0.364696,0.487079,0.600007,0.744152,-0.675794,-0.197872,-0.450206,0.066508,-0.444690,-0.838798,0.387350,0.241183,0.720541,-0.818080,0.980303,-0.940800,0.037141,-0.690546,-0.750087,-0.074884,-0.740895,-0.609338,-0.020040,0.253513,0.221781,0.936742,-0.658111,-0.594032,0.897176,0.339442,-0.057314,-0.646427,0.419444,0.376062,0.648001,-0.660230,0.171986,0.942252,0.975025,-0.421833,-0.036748,0.788451,0.217219,0.377648,0.721766,0.933925,-0.883156,0.710375,0.094062,0.352807,-0.413494,-0.300346,-0.361594,0.901266,0.893292,0.471947
43,2,update,2.710,0.347625,-0.748240,0.166785,0.102155,0.357120,-0.884513,0.680381,-0.808222,0.669829,-0.936714,-0.247516,-0.584960,-0.396760,-0.338119,-0.110840,0.087660,-0.226498,-0.730776,0.580612,-0.748848,-0.706797,0.753222,0.042987,-0.631761,0.440063,-0.197977,-0.608940,0.920245,0.045369,-0.886120,-0.588739,0.169389,0.891781,-0.157466,-0.966722,-0.483062,0.707226,0.460280,0.533451,-0.083270,0.036387,-0.619521,-0.168752,0.193475,-0.821783,0.332109,0.828883,-0.595451,-0.944832,0.795078,-0.718813,0.700846,-0.211130,0.461562,-0.200128,0.574375,0.527002,-0.367646,0.583093,-0.671628,0.414469,0.090763,-0.284709,0.319026,0.482953,0.466173,0.937414,0.623325,-0.555751,0.830376,0.623757,-0.815438,0.263440,-0.555295,-0.113528,0.418260,-0.712495,0.002510,0.724587,0.778064,-0.864304,-0.891166,0.719495,-0.287811,-0.538851,-0.361049,-0.498457,0.582159,0.205767,-0.219314,0.857658,-0.288508,0.996784,0.079097,0.806307,0.354793,-0.599571,0.859674,-0.099812,-0.908207,-0.551766,0.620121,0.125640,0.966184,0.620013,0.980541,-0.192538,-0.073711,-0.903139,0.229449,0.005576,-0.219979,-0.368163,-0.210075,0.114188,0.860981,-0.441890,-0.317212,0.189601,-0.455022,0.744593,-0.863121,0.269136,0.500051,0.639036,0.614819,-0.135224,-0.942570,0.836118,0.760142,-0.571650,0.420999,-0.302219,-0.941986,-0.482673,0.489216,0.036371,-0.841782,0.386617,-0.034827,-0.591888,0.496715,0.354484,-0.888583,-0.549755,0.282564,0.129793,-0.148727,-0.852184,-0.963922,-0.029666,-0.516258,0.827796,-0.241831,0.107568,-0.649497,0.957044,0.754651,0.474246,0.226457,0.021366,-0.294202,0.962103,-0.792606,0.595230,0.493706,-0.405945,0.899877,0.139421,0.013297,0.161636,-0.402342,-0.150553,0.406778,0.072754,-0.768011,0.383800,-0.250487,0.781648,0.851176,-0.903277,0.205383,-0.110198,-0.125586,0.787198,0.825760,-0.101958,-0.254800,-0.714588,-0.858679,0.267798,0.080383,0.984973,-0.897682,-0.757593,0.514207,-0.847089,0.281283,0.835272,0.138085,0.595504,-0.067382,-0.522141,0.618989,0.589785,0.016939,-0.341200,0.831170,0.425216,0.037985,-0.024919,-0.251413,-0.364739,0.813220,-0.802859,0.028465,-0.986246,-0.619040,0.734597,-0.591397,-0.738723,-0.357139,0.230421,-0.640066,0.834403,0.017065,0.409152,-0.462245,0.834310,-0.853061,0.015231,-0.053214,-0.602855,-0.011180,0.605907,0.713083,-0.114200,-0.322000,0.979051,0.786158,-0.029103,0.698699,-0.331435,0.293180,-0.975065,-0.817545,0.600007,0.744152,-0.675794,-0.594428,-0.142005,0.066508,-0.444690,-0.838798,0.198057,0.241183,0.720541,-0.818080,0.686155,-0.941289,0.037141,-0.690546,-0.750087,-0.074884,-0.049814,-0.609338,-0.020040,0.253513,0.221781,0.940348,-0.658111,-0.105658,0.897176,0.967970,-0.057314,-0.646427,0.419444,0.529435,-0.519415,-0.635983,0.171986,0.942252,0.975025,-0.916095,-0.036748,0.788451,0.217219,0.377648,0.721766,0.933925,-0.747295,0.710375,0.094062,0.352807,-0.118150,-0.547685,-0.361594,0.901266,0.893292,0.471947
45,3,update,2.121,0.347625,-0.748240,0.166785,0.102155,0.510889,-0.989302,0.680381,-0.808222,-0.028700,-0.023134,-0.247516,-0.107182,-0.396760,-0.344430,-0.720609,0.087660,-0.226498,-0.730776,0.580612,-0.748848,-0.706797,0.931452,0.042987,-0.631761,0.440063,-0.197977,-0.608940,0.920245,0.045369,-0.886120,-0.588739,0.169389,-0.126306,-0.549750,-0.966722,-0.048434,0.707226,0.460280,0.533451,-0.083270,-0.078785,0.726711,-0.168752,0.463586,-0.821783,0.096964,0.231776,-0.943250,-0.944832,0.773220,-0.718813,0.700846,-0.211130,0.461562,-0.186093,0.425612,0.527002,-0.367646,0.583093,-0.671628,0.414469,0.090763,-0.284709,0.443337,0.482953,0.466173,0.937414,0.561704,-0.484711,0.830376,0.623757,-0.098072,0.649130,-0.555295,-0.113528,0.011835,0.063413,0.002510,0.493179,0.778064,-0.893854,-0.891166,0.604325,-0.287811,-0.675359,-0.361049,-0.105736,0.582159,0.205767,-0.219314,0.857658,-0.251003,0.996784,0.079097,0.806307,0.344703,-0.599571,0.859674,-0.099812,-0.814395,-0.551766,0.892867,0.125640,0.966184,0.116470,0.980541,-0.192538,-0.073711,-0.903139,0.229449,0.005576,-0.106709,-0.368163,0.109432,0.114188,-0.225632,-0.213563,-0.317212,0.799371,-0.455022,0.744593,-0.863121,0.269136,0.500051,0.639036,0.614819,-0.135224,-0.942570,-0.745100,0.913984,-0.571650,0.635566,-0.976203,-0.941986,-0.482673,0.489216,0.036371,-0.841782,-0.433929,-0.034827,-0.824320,-0.867677,0.086114,-0.888583,-0.549755,0.282564,0.129793,0.837147,-0.852184,-0.998771,-0.029666,-0.024977,0.827796,-0.241831,0.069701,-0.649497,0.957044,0.692762,0.474246,0.226457,0.021366,-0.294202,0.962103,-0.792606,-0.448393,0.493706,0.035025,0.823108,0.237522,0.600110,0.161636,-0.220771,-0.947000,0.681201,0.072754,-0.768011,0.383800,-0.250487,0.781648,0.887204,-0.045007,-0.463765,-0.525771,-0.125586,0.787198,0.825760,-0.101958,-0.735606,-0.699418,-0.858679,0.267798,0.080383,0.984973,-0.897682,-0.505695,0.514207,-0.847089,0.281283,0.835272,0.011650,0.595504,-0.067382,-0.522141,0.618989,0.589785,0.016939,0.360588,0.831170,0.772053,0.037985,-0.024919,-0.251413,-0.276999,0.813220,-0.802859,0.028465,-0.986246,-0.619040,0.734597,-0.291854,-0.738723,-0.357139,0.137662,-0.508169,0.834403,0.183551,0.409152,-0.462245,0.834310,-0.906589,-0.409423,-0.053214,0.071533,-0.011180,0.653396,0.713083,-0.114200,-0.322000,0.979051,0.786158,-0.067888,0.698699,-0.331435,0.293180,-0.975065,-0.756096,0.344011,0.744152,-0.675794,-0.263572,-0.142005,0.066508,-0.444690,-0.724417,0.198057,0.241183,0.720541,-0.818080,0.686155,-0.941289,-0.223854,-0.690546,-0.750087,-0.074884,-0.049814,-0.609338,-0.527066,0.253513,0.221781,0.305116,-0.658111,0.631528,0.897176,0.967970,-0.057314,-0.646427,0.844847,0.758428,-0.519415,-0.635983,0.171986,0.942252,0.975025,-0.916095,0.056152,0.078535,0.217219,0.377648,0.721766,0.881453,-0.747295,0.710375,0.094062,0.642253,0.551675,-0.547685,-0.361594,0.901266,-0.097755,0.471947
47,4,update,2.896,0.347625,-0.748240,-0.835429,0.102155,0.510889,-0.989302,0.680381,-0.808222,-0.933875,-0.023134,-0.247516,-0.060685,-0.396760,-0.344430,-0.720609,0.594055,-0.226498,-0.920254,0.906543,0.109502,-0.718100,0.931452,-0.409787,-0.631761,0.440063,-0.197977,-0.608940,0.920245,0.045369,-0.886120,-0.588739,0.169389,-0.126306,-0.068780,-0.966722,-0.048434,0.707226,0.460280,0.052171,-0.083270,0.323136,-0.456903,-0.168752,-0.230219,-0.821783,-0.661446,0.720328,-0.943250,-0.944832,0.773220,-0.668727,0.700846,-0.211130,0.461562,-0.186093,0.425612,-0.838146,0.794973,0.583093,-0.671628,0.414469,0.090763,-0.284709,0.432265,0.532548,0.900547,0.923429,0.561704,-0.584027,0.830376,0.620658,-0.098072,0.523971,-0.555295,-0.113528,0.011835,-0.750550,0.002510,0.493179,0.383097,-0.893854,-0.891166,0.604325,-0.287811,-0.832393,-0.361049,-0.105736,0.582159,-0.695496,-0.219314,0.857658,-0.251003,0.894650,0.079097,0.806307,0.344703,-0.617813,0.859674,-0.099812,-0.814395,-0.551766,0.892867,0.125640,0.966184,0.116470,0.980541,-0.192538,-0.073711,-0.074313,-0.267061,0.005576,-0.106709,-0.368163,0.109432,0.114188,-0.225632,-0.213563,-0.573780,0.799371,-0.553407,-0.454853,-0.863121,0.269136,0.500051,0.639036,0.614819,-0.135224,-0.942570,-0.409253,0.913984,-0.571650,0.635566,-0.976203,-0.851080,-0.704649,0.703902,0.036371,-0.841782,0.522315,-0.498097,-0.219740,-0.997211,0.086114,-0.888583,-0.549755,0.282564,0.129793,0.119130,-0.852184,-0.981704,-0.029666,-0.024977,0.827796,-0.241831,0.069701,-0.489043,0.957044,0.987373,0.474246,0.226457,-0.179585,-0.294202,0.962103,-0.342105,-0.448393,0.493706,-0.509161,0.823108,0.237522,0.968309,-0.331789,-0.399676,-0.947000,0.681201,-0.369662,-0.768011,0.383800,-0.250487,0.781648,0.292295,-0.045007,-0.463765,-0.660724,0.658125,0.787198,0.825760,-0.101958,-0.735606,-0.699418,-0.858679,0.267798,0.080383,0.984973,0.309428,-0.505695,0.514207,-0.847089,0.281283,0.835272,0.011650,0.595504,0.254579,-0.522141,0.618989,0.709592,0.016939,0.488285,0.831170,0.567558,0.037985,-0.024919,-0.251413,-0.276999,0.813220,-0.853957,0.028465,-0.863456,-0.619040,0.946850,-0.291854,-0.738723,-0.230757,0.137662,0.619002,0.834403,0.183551,0.512333,-0.462245,0.834310,-0.906589,-0.409423,0.067694,0.071533,-0.177847,0.653396,0.485240,-0.114200,-0.322000,0.979051,0.786158,-0.067888,0.851019,-0.850077,-0.361673,-0.975065,-0.756096,0.344011,0.695612,-0.675794,-0.606319,-0.142005,0.103631,-0.444690,-0.724417,0.198057,0.241183,0.775736,-0.818080,0.686155,-0.941289,-0.223854,-0.690546,-0.750087,-0.074884,-0.049814,-0.609338,-0.527066,0.253513,0.221781,0.305116,-0.658111,-0.234108,0.897176,0.967970,-0.057314,-0.646427,0.844847,0.758428,-0.519415,-0.524111,0.171986,0.942252,0.975025,-0.916095,0.173296,0.078535,0.047637,0.377648,0.721766,0.837240,-0.545270,-0.868972,0.345994,0.756230,-0.183625,-0.547685,-0.361594,0.015023,-0.282437,0.471947
